,LEFT_NAME,RIGHT_NAME,M1_CONTENT,M2_CONTENT,TRUE_DISTANCE_MENTION,M1_TYPE,M1_GP,M1_GENRE,M1_NB,M1_EN,M2_TYPE,M2_GP,M2_GENRE,M2_NB,M2_EN,ID_FORM,ID_SUBFORM,ID_EN,ID_GP,ID_GENRE,ID_NB,ID_PREV,ID_NEXT,ID_SPK,ID_TYPE,EMBEDDED,INCL_RATE,COM_RATE,DISTANCE_MENTION,DISTANCE_WORD,DISTANCE_CHAR
552,260,262,mardi,la Chaumière,1,0,1,0,0,8,2,1,1,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,0,1,2
553,96,100,Total,"bordure de la RN 83 ,",3,2,1,2,2,1,0,0,1,0,8,1,1,1,1,2,2,2,2,2,2,1,0,0,1,2,5
554,359,360,sa route,quelques dizaines de mètres,0,0,1,1,0,8,0,0,1,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,3
555,339,341,bois,des grillades,1,0,0,0,0,8,0,1,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,2,4
556,346,349,chaque groupe,"au Ballon , Jean-Louis Fretti",2,0,0,0,0,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,3,5
557,261,263,"mardi ,",la Chaumière et le magasin de souvenirs des démineurs,1,0,1,0,0,8,2,0,1,0,8,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0
558,157,161,voeux,Un coin de ciel dégagé,3,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,6
559,59,60,Menoncourt,il,0,2,0,0,0,0,1,0,0,0,8,1,1,1,0,0,0,2,2,2,2,1,0,0,0,1,3
560,190,195,la route,L' animation,4,0,0,1,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,2,3,6
561,235,240,Touristes,quelques Belges,4,0,1,2,1,8,0,1,0,1,8,1,1,0,0,2,0,2,2,2,0,1,0,0,2,3,6
562,137,142,"une patrouille de gendarmerie ,",Titulaire d' une maîtrise en sciences,4,0,0,1,0,8,0,0,2,0,8,1,1,0,0,2,0,2,2,2,0,1,0,1,2,3,5
563,296,299,son journal,Il,2,0,0,0,0,8,1,1,0,0,8,1,1,0,1,0,0,2,2,2,1,1,0,0,1,4,7
564,236,239,Touristes présents,passage,2,0,1,2,1,8,0,0,0,0,8,1,1,0,1,2,1,2,2,2,0,1,0,0,1,3,6
565,314,319,des nouveaux arrivants,un trait,4,0,0,0,1,8,0,1,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,2,4,6
566,308,312,150 personnes,le pot d' accueil des nouveaux arrivants,3,0,1,1,1,8,0,0,0,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,2,5
567,52,53,le tribunal correctionnel,le prévenu,0,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,1,2,0,1,3
568,136,137,l' explosion attendue,"une patrouille de gendarmerie ,",0,0,1,2,2,8,0,0,1,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,3,5
569,231,235,qui,Touristes,3,1,1,2,2,8,0,1,2,1,8,1,1,0,0,2,2,2,2,2,1,1,0,0,1,3,6
570,208,212,l' atterrissage,les cartes,3,0,0,2,2,8,0,1,1,1,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,4,6
571,82,86,des cauchemars,le tribunal correctionnel de Belfort,3,0,1,0,1,8,0,0,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,3,6
572,365,367,la Gentiane,les Démineurs,1,2,0,1,0,8,0,1,0,1,8,1,1,0,1,1,1,2,2,2,2,1,0,0,0,1,3
573,87,89,le tribunal correctionnel de Belfort .,30 ans,1,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,3
574,158,160,montgolfière,Chaux .,1,0,0,1,0,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,2,5
575,245,247,la pluie .,Le seul point positif,1,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,1,1
576,206,208,départ,l' atterrissage,1,0,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,0,2,5
577,353,356,au ciel,Une pluie presque gelée,2,0,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,4,6
578,360,365,quelques dizaines de mètres,la Gentiane,4,0,0,1,1,8,2,0,1,0,8,1,1,0,0,0,1,2,2,2,2,1,0,0,2,4,6
579,324,328,les veillées trappeurs,Nous,3,0,1,1,1,8,1,1,2,1,8,1,1,0,0,2,0,2,2,2,1,1,0,0,1,3,5
580,346,351,chaque groupe,les yeux,4,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,2,4,6
581,30,35,son client,il,4,0,0,0,0,8,1,0,0,0,8,1,1,0,0,0,0,2,2,2,1,1,0,0,2,3,5
582,382,384,"Thierry Jeanroy ,",le bar des Démineurs,1,2,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,2,1,0,0,0,1,2
583,23,25,colère,une chaise,1,0,0,1,0,8,0,1,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,2,4
584,69,71,fascination,la Toussaint,1,0,0,1,0,8,2,0,0,0,8,1,1,0,0,1,0,2,2,2,2,1,0,0,0,3,5
585,4,5,Menoncourt,l' expert,0,2,0,0,0,0,0,1,2,2,8,1,1,1,1,2,2,2,2,2,2,1,0,0,0,2,4
586,65,68,cette fascination,une sorte de fascination,2,0,1,1,0,8,0,0,1,0,8,1,1,0,1,0,0,2,2,2,0,1,1,2,1,4,6
587,71,74,la Toussaint,"la tombe de mon frère ,",2,2,0,0,0,8,2,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,1,1,1,2,5
588,339,343,bois,du massif,3,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
589,219,220,les cartes,sa course,0,0,1,1,1,8,0,1,1,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,1,4
590,63,64,l' époque,Je,0,0,0,2,2,8,1,1,2,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,1,3
591,88,89,Belfort,30 ans,0,2,0,0,0,0,0,1,0,1,8,1,1,1,1,0,1,2,2,2,2,1,0,0,0,2,4
592,62,66,d' intention criminelle,le feu,3,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,6
593,159,163,hier matin,ciel dégagé,3,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,2,4
594,111,116,l',butane,4,0,1,2,2,8,2,0,2,1,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,4,6
595,321,322,raquette,les parcours VTT,0,0,0,1,0,8,0,1,0,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,1,3
596,237,240,le commerçant,quelques Belges,2,0,1,0,0,8,0,1,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,5
597,160,162,Chaux .,Un coin de ciel dégagé était au rendez -vous,1,2,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,0,0
598,75,79,mon frère,Cela,3,0,0,0,0,8,1,1,2,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,1,4,6
599,320,324,les sorties en raquette,les veillées trappeurs,3,0,0,1,1,8,0,1,1,1,8,1,1,0,1,0,0,2,2,2,0,1,0,2,1,3,6
600,281,286,Nordistes et Parisiens,ski,4,2,1,2,2,8,2,0,0,0,8,1,1,0,1,2,2,2,2,2,2,1,0,0,2,3,6
601,176,178,l' envol philatélique,l' an,1,0,0,2,2,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,2,2,0,2,4
602,382,383,"Thierry Jeanroy ,",dont,0,2,1,0,0,8,1,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,0,0
603,187,190,les nouveaux locaux de l' association,la route,2,0,0,0,1,8,0,0,1,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,2,4
604,141,146,l',arrêt maladie,4,0,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,2,3,6
605,360,362,quelques dizaines de mètres,soi,1,0,0,1,1,8,0,0,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,1,3
606,61,62,Je,d' intention criminelle,0,1,1,2,0,8,0,0,1,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,0,2,3
607,342,347,on,tout le monde,4,1,1,2,0,8,0,0,0,0,8,1,0,0,1,2,0,2,2,2,1,1,0,0,2,4,7
608,177,180,du jour de l' an,les cartes de voeux,2,0,0,0,0,8,0,0,1,1,8,1,1,0,0,1,1,2,2,2,0,1,1,1,1,2,4
609,99,103,bordure de la RN 83,le territoire de la commune de Menoncourt,3,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,1,2,1,1,3
610,289,291,au poste,bois,1,0,0,2,0,8,0,0,0,0,8,1,1,0,0,2,0,2,2,2,0,1,0,0,0,2,4
611,155,160,Trois mille cartes de voeux,Chaux .,4,0,0,1,1,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,2,3,5
612,375,377,les jeans gorgés,Le soleil,1,0,0,2,1,8,0,0,0,0,8,1,1,0,0,2,1,2,2,2,0,1,0,0,0,3,5
613,158,163,montgolfière,ciel dégagé,4,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,2,3,5
614,196,197,"L' animation ,",qui,0,0,1,2,2,8,1,1,2,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,0,0
615,272,274,midi .,le 31,1,0,0,0,0,8,2,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,2,5
616,284,289,des coffres,au poste,4,0,1,0,1,8,0,0,2,0,8,1,1,0,1,2,1,2,2,2,0,1,0,0,2,3,5
617,305,307,l' avance,Ils,1,0,0,2,2,8,1,1,0,1,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,2,4
618,227,228,2002,qui,0,2,0,2,2,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,1,3
619,216,217,Cette année,la montgolfière,0,0,1,1,0,8,0,1,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,1,2
620,261,265,"mardi ,",de souvenirs des démineurs,3,0,1,0,0,8,0,0,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,2,4
621,281,283,Nordistes et Parisiens,le Nouvel An,1,2,1,2,2,8,0,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,1,4
622,345,349,des animaux,"au Ballon , Jean-Louis Fretti",3,0,0,0,1,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,4,6
623,196,201,"L' animation ,",3.000 cartes de voeux,4,0,1,2,2,8,0,0,1,1,8,1,1,0,1,2,2,2,2,2,0,1,0,0,2,4,6
624,296,297,son journal,les températures,0,0,0,0,0,8,0,1,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,0,2
625,190,191,la route,Lachapelle-sous-Chaux,0,0,0,1,0,8,0,0,0,1,3,1,1,1,0,1,1,2,2,2,0,1,0,0,0,1,3
626,367,370,les Démineurs,"quelques randonneurs , courageux ou inconscients ,",2,0,1,0,1,8,0,1,0,1,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
627,29,31,la souffrance de son client,ses idées noires,1,0,0,1,0,8,0,1,1,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,3
628,195,198,L' animation,toute la matinée,2,0,1,2,2,8,0,1,1,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,2,4
629,271,272,quelques tables,midi .,0,0,0,1,1,8,0,0,0,0,8,1,1,0,0,1,1,2,2,2,0,1,0,0,0,1,3
630,242,246,Hollandais,« Le seul point positif,3,2,1,0,0,0,2,1,2,2,8,1,1,1,0,2,2,2,2,2,2,1,0,0,1,3,5
631,141,144,l',sciences,2,0,1,2,2,8,0,0,1,1,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,5
632,248,249,cette pluie,les gens,0,0,0,1,0,8,0,1,0,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,2,4
633,40,45,charge médicale,deux mois de prison,4,0,0,1,0,8,0,0,0,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,2,3,5
634,145,146,le jeune homme,arrêt maladie,0,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,1,3
635,331,332,nous,un chalet en bois,0,1,1,2,1,8,0,0,0,0,8,1,1,0,1,2,1,2,2,2,1,1,0,0,0,1,4
636,287,289,la Gentiane,au poste,1,2,0,1,0,8,0,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,0,0,1,4
637,170,173,« Ballooning Adventures »,l' aérodrome de Chaux,2,2,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,3,5
638,171,174,la tradition,Chaux,2,0,0,1,0,8,0,0,1,0,0,1,1,1,0,0,0,2,2,2,0,1,0,0,1,3,5
639,217,221,la montgolfière,« Ballooning Adventure,3,0,1,1,0,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,6
640,215,218,le courrier,la montgolfière transportant les cartes,2,0,1,0,0,8,0,1,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,2,4
641,179,182,cette occasion,un cachet postal spécial,2,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
642,355,356,Philippe PIOT,Une pluie presque gelée,0,2,1,0,0,2,0,1,1,0,8,1,1,1,0,1,0,2,2,2,2,1,0,0,0,3,5
643,205,208,le lieu de départ,l' atterrissage,2,0,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,2,5
644,265,269,de souvenirs des démineurs,l' hôtel-restaurant du sommet,3,0,0,0,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,2,5
645,357,360,le vent,quelques dizaines de mètres,2,0,0,0,0,8,0,0,1,1,8,1,1,0,0,1,1,2,2,2,0,1,0,0,1,3,5
646,83,88,Je,Belfort,4,1,1,2,0,8,2,0,0,0,0,1,1,1,1,2,0,2,2,2,2,1,0,0,2,4,6
647,151,154,Il,des psychotropes,2,1,1,0,0,8,0,1,1,1,8,1,1,0,0,1,1,2,2,2,1,1,0,0,1,3,6
648,255,256,Thierry Jeanroy .,L' activité,0,2,1,0,0,8,0,1,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,0,0,0
649,45,47,deux mois de prison,sursis,1,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,1,3
650,72,73,Nous,la tombe de mon frère,0,1,1,2,1,8,2,0,2,0,8,1,1,0,1,2,1,2,2,2,2,1,0,0,0,2,4
651,201,204,3.000 cartes de voeux,les airs,2,0,0,1,1,8,0,0,0,1,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,2,4
652,342,345,on,des animaux,2,1,1,2,0,8,0,0,0,1,8,1,1,0,1,2,1,2,2,2,1,1,0,0,1,3,5
653,113,115,un morceau de bois coincé,des bouteilles de butane de la station,1,0,0,0,0,8,0,0,1,1,8,1,1,0,0,1,1,2,2,2,0,1,0,1,0,2,4
654,253,257,des produits régionaux,l' auberge du Ballon,3,0,0,0,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,4,6
655,163,165,ciel dégagé,les décollages .,1,0,0,0,0,8,0,0,0,1,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,2,5
656,12,16,quelques traits alarmants,une « pyromanie pathologique,3,0,1,0,1,8,2,1,2,0,8,1,1,0,0,2,1,2,2,2,2,1,0,0,1,3,6
657,165,167,les décollages .,Les lettres,1,0,0,0,1,8,0,1,1,1,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,3,6
658,24,29,"colère ,",la souffrance de son client,4,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,4,6
659,47,50,sursis,une obligation de soins .,2,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,3,5
660,329,333,petits groupes,bois,3,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,3,6
661,318,322,on,les parcours VTT,3,1,1,2,0,8,0,1,0,1,8,1,1,0,0,2,1,2,2,2,1,1,0,0,1,3,5
662,10,11,Franck,le praticien,0,2,0,0,0,2,0,1,0,0,8,1,1,1,1,0,0,2,2,2,2,1,0,0,0,1,3
663,140,143,un témoin,une maîtrise en sciences,2,0,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,1,2,5
664,378,380,c',du Ballon,1,0,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,2,3
665,314,317,des nouveaux arrivants,un temps pareil,2,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,1,4,6
666,38,42,une prise en charge médicale,le tribunal,3,0,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,2,4
667,275,279,des gîtes,"des Redoutes , Nordistes et Parisiens",3,0,0,0,1,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,1,1,1,2,4
668,212,214,les cartes,qui,1,0,1,1,1,8,1,1,2,2,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,2,5
669,360,364,quelques dizaines de mètres,ces derniers jours,3,0,0,1,1,8,0,1,0,1,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,6
670,315,316,Le Langenberg,Le potentiel,0,2,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,2,1,1,3,0,2,4
671,369,374,quelques randonneurs,la pluie cinglante,4,0,1,0,1,8,0,0,1,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,2,4,6
672,17,19,son sujet,octobre 2001,1,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,3,5
673,64,68,Je,une sorte de fascination,3,1,1,2,0,8,0,0,1,0,8,1,1,0,1,2,0,2,2,2,1,1,0,0,1,4,6
674,114,117,bois,butane de la station,2,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
675,306,310,Nouvel An,dimanche,3,0,0,2,2,3,0,1,0,0,8,1,1,1,1,2,2,2,2,2,0,1,0,0,1,3,5
676,333,334,bois,où,0,0,0,0,0,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,1,1,0,0,0,0,2
677,204,205,les airs,le lieu de départ,0,0,0,0,1,8,0,0,0,0,8,1,1,0,0,0,1,2,2,2,0,1,0,0,0,1,3
678,352,354,les yeux au ciel,cela,1,0,0,0,1,8,1,1,2,0,8,1,1,0,1,2,1,2,2,2,1,1,0,0,0,3,5
679,137,141,"une patrouille de gendarmerie ,",l',3,0,0,1,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,2,4
680,157,160,voeux,Chaux .,2,0,0,0,1,8,2,0,2,2,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,3,5
681,58,59,l' alcool »,Menoncourt,0,0,0,2,2,8,2,0,0,0,0,1,1,1,0,2,2,2,2,2,2,1,0,0,0,1,1
682,225,230,ses nouveaux locaux,l' année,4,0,0,0,1,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,3,6
683,68,73,une sorte de fascination,la tombe de mon frère,4,0,0,1,0,8,2,0,2,0,8,1,1,0,0,2,0,2,2,2,2,1,0,1,2,4,6
684,367,369,les Démineurs,quelques randonneurs,1,0,1,0,1,8,0,1,0,1,8,1,1,0,0,0,0,2,2,2,0,1,0,0,0,3,5
685,68,70,une sorte de fascination,le feu,1,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,0,0,0,1,4
686,233,237,un atelier,le commerçant,3,0,0,0,0,8,0,1,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,3,5
687,98,101,aux Errues,la RN 83,2,2,0,2,2,8,0,0,1,0,8,1,1,0,0,2,2,2,2,2,2,1,0,0,1,2,4
688,134,136,les lieux,l' explosion attendue,1,0,0,0,1,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,2,4
689,370,373,"quelques randonneurs , courageux ou inconscients ,",les visages figés,2,0,1,0,1,8,0,1,0,1,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,3,5
690,228,233,qui,un atelier,4,1,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,2,4,6
691,63,66,l' époque,le feu,2,0,0,2,2,8,0,0,0,0,8,1,1,0,0,2,2,2,2,2,0,1,0,0,1,3,5
692,15,20,le médecin,le jeune homme,4,0,1,0,0,8,0,1,0,0,8,1,1,0,0,0,0,2,2,2,0,1,1,2,2,4,6
693,20,22,le jeune homme,"un coup de colère ,",1,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,0,2,3
694,222,224,« Ballooning Adventure »,l' occasion,1,2,0,2,2,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,2,5
695,33,34,sa détresse .,l' avocate,0,0,1,1,0,8,0,0,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,1,2
696,172,175,hier matin,la 17ème édition,2,0,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,2,4
697,227,231,2002,qui,3,2,0,2,2,8,1,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,3,5
698,249,254,les gens,Thierry Jeanroy,4,0,1,0,1,8,2,1,0,0,2,1,1,1,0,0,1,2,2,2,2,1,0,0,2,4,6
699,239,240,passage,quelques Belges,0,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,0,1,3
700,165,169,les décollages .,« Ballooning Adventures,3,0,0,0,1,8,2,1,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,4,7
701,99,102,bordure de la RN 83,"la RN 83 ,",2,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,3,5,1,0,0
702,52,57,le tribunal correctionnel,l' alcool,4,0,0,0,0,8,0,0,2,2,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,4,6
703,111,115,l',des bouteilles de butane de la station,3,0,1,2,2,8,0,0,1,1,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,6
704,343,347,du massif,tout le monde,3,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,1,4,7
705,305,308,l' avance,150 personnes,2,0,0,2,2,8,0,1,1,1,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,5
706,210,213,la poste terrestre,un bureau,2,0,1,1,0,8,0,0,0,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,1,3,5
707,152,154,un médecin généraliste,des psychotropes,1,0,0,0,0,8,0,1,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,2,5
708,129,132,Il,voiture,2,1,0,0,0,8,0,0,1,0,8,1,1,0,0,1,0,2,2,2,1,1,0,0,1,2,4
709,220,222,sa course,« Ballooning Adventure »,1,0,1,1,0,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,0,2,4
710,365,368,la Gentiane,mardi,2,2,0,1,0,8,0,1,0,0,8,1,1,0,1,1,0,2,2,2,2,1,0,0,1,2,5
711,366,370,la Gentiane et les Démineurs,"quelques randonneurs , courageux ou inconscients ,",3,2,0,1,0,8,0,1,0,1,8,1,1,0,1,1,1,2,2,2,2,1,0,0,1,3,5
712,396,397,le temps,une journée de beau,0,0,1,0,0,8,0,0,1,0,8,1,1,0,1,1,0,2,2,2,0,1,0,0,0,2,5
713,183,186,la mention,Cette année,2,0,1,1,0,8,0,0,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,2,5
714,249,252,les gens,le tour des produits régionaux,2,0,1,0,1,8,0,0,0,0,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,3,5
715,26,31,au domicile familial,ses idées noires,4,0,0,0,0,8,0,1,1,1,8,1,1,0,1,1,1,2,2,2,0,1,0,0,2,4,6
716,94,98,« Total,aux Errues,3,2,1,2,2,8,2,0,2,2,8,1,1,0,1,2,2,2,2,2,2,1,0,0,1,1,4
717,102,107,"la RN 83 ,",la Toussaint 2001,4,0,0,1,0,8,2,0,0,0,8,1,1,0,0,1,0,2,2,2,2,1,1,2,2,3,5
718,245,250,la pluie .,table,4,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,0,0,2,4,6
719,188,193,l' association,les décollages du Nouvel An,4,0,0,2,2,8,0,0,0,1,8,1,1,0,0,2,2,2,2,2,0,1,0,0,2,3,6
720,347,351,tout le monde,les yeux,3,0,0,0,0,8,0,1,0,1,8,1,1,0,1,0,1,2,2,2,0,1,0,0,1,2,5
721,382,385,"Thierry Jeanroy ,",des Démineurs,2,2,1,0,0,8,0,0,0,1,8,1,1,0,1,0,1,2,2,2,2,1,0,0,1,2,3
722,139,141,"gendarmerie ,",l',1,0,0,1,0,8,0,1,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,0,2,4
723,341,343,des grillades,du massif,1,0,1,1,1,8,0,0,0,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,0,2,4
724,197,201,qui,3.000 cartes de voeux,3,1,1,2,2,8,0,0,1,1,8,1,1,0,1,2,2,2,2,2,1,1,0,0,1,4,6
725,334,339,où,bois,4,1,1,2,2,8,0,0,0,0,8,1,1,0,1,2,2,2,2,2,1,1,0,0,2,3,5
726,58,60,l' alcool »,il,1,0,0,2,2,8,1,0,0,0,8,1,1,0,0,2,2,2,2,2,1,1,0,0,0,2,4
727,254,259,Thierry Jeanroy,mi-janvier,4,2,1,0,0,2,0,0,0,0,8,1,1,1,1,0,0,2,2,2,2,1,0,0,2,4,6
728,179,183,cette occasion,la mention,3,0,0,1,0,8,0,1,1,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,3,6
729,273,277,les sites touristiques,"la tête des Redoutes , Nordistes et Parisiens",3,0,1,0,1,8,0,0,1,0,8,1,1,0,1,1,1,2,2,2,0,1,0,0,1,4,6
730,368,372,mardi,du Ballon,3,0,1,0,0,8,0,0,0,0,8,1,1,0,1,0,0,2,2,2,0,1,0,0,1,4,6
731,53,56,le prévenu,l' effet de l' alcool »,2,0,1,0,0,8,0,0,2,2,8,1,1,0,1,2,2,2,2,2,0,1,0,0,1,3,6
732,100,103,"bordure de la RN 83 ,",le territoire de la commune de Menoncourt,2,0,0,1,0,8,0,0,0,0,8,1,1,0,0,1,0,2,2,2,0,1,1,2,1,1,2
733,244,248,la pluie,cette pluie,3,0,0,1,0,8,0,0,1,0,8,1,1,0,0,0,0,2,2,2,0,1,1,3,1,3,5
734,70,72,le feu,Nous,1,0,0,0,0,8,1,1,2,1,8,1,1,0,1,2,1,2,2,2,1,1,0,0,0,3,5
735,207,210,celui de l' atterrissage,la poste terrestre,2,1,0,0,0,8,0,1,1,0,8,1,1,0,1,1,0,2,2,2,1,1,0,0,1,3,5
